,Country 1,Country 2,Similarity
1373,United Arab Emirates,Cyprus,0.00011795234725171031
1374,United Arab Emirates,Czech Republic,0.00011795234725171031
1375,United Arab Emirates,Denmark,0.00011795234725171031
1376,United Arab Emirates,Estonia,0.00011795234725171031
1377,United Arab Emirates,Finland,0.00011795234725171031
1378,United Arab Emirates,France,0.00011795234725171031
1379,United Arab Emirates,Germany,0.00011795234725171031
1380,United Arab Emirates,Greece,0.00011795234725171031
1381,United Arab Emirates,Hungary,0.00011795234725171031
1382,United Arab Emirates,Ireland,0.00011795234725171031
1383,United Arab Emirates,Italy,0.00011795234725171031
1384,United Arab Emirates,Latvia,0.00011795234725171031
1385,United Arab Emirates,Lithuania,0.00011795234725171031
1386,United Arab Emirates,Luxembourg,0.00011795234725171031
1387,United Arab Emirates,Malta,0.00011795234725171031
1388,United Arab Emirates,Netherlands,0.00011795234725171031
1389,United Arab Emirates,Poland,0.00011795234725171031
1390,United Arab Emirates,Portugal,0.00011795234725171031
1391,United Arab Emirates,Romania,0.00011795234725171031
1392,United Arab Emirates,Slovakia,0.00011795234725171031
1393,United Arab Emirates,Slovenia,0.00011795234725171031
1394,United Arab Emirates,Spain,0.00011795234725171031
1395,United Arab Emirates,Sweden,0.00011795234725171031
1396,United Arab Emirates,United Kingdom,0.00011795234725171031
1397,United Arab Emirates,Iceland,0.00011795234725171031
1398,United Arab Emirates,Lichtenstein,0.00011795234725171031
1399,United Arab Emirates,Norway,0.00011795234725171031
1400,United Arab Emirates,China,0.004560824093732798
1401,United Arab Emirates,India,0.00015726979633561374
1402,United Arab Emirates,Iraq,7.863489816780687e-05
1403,United Arab Emirates,Pakistan,0.0024769992922859165
1404,United Arab Emirates,Russia,0.000982936227097586
1405,United Arab Emirates,Saudi Arabia,0.001612015412440041
