,Available,City,Website,Country
1078,N,Rome,https://www.dailyiowegian.com,Italy
1079,N,Rome,http://agcanada.com,Italy
1080,N,Rome,https://agdealer.com,Italy
1081,Y,Rome,http://www.agrinews-pubs.com,Italy
1082,Y,Rome,https://www.agupdate.com,Italy
1083,Y,Rome,http://www.ahwatukee.com,Italy
1084,Y,Rome,https://www.aikenstandard.com,Italy
1085,N,Rome,http://www.aimmediatexas.com,Italy
1086,N,Rome,http://www.airthinx.io,Italy
1087,N,Rome,https://democratherald.com,Italy
1088,N,Rome,http://albertafarmexpress.ca,Italy
1089,Y,Rome,http://www.aledotimesrecord.com,Italy
1090,N,Rome,https://www.alicetx.com,Italy
1091,N,Rome,http://www.alliancetimes.com,Italy
1092,N,Rome,https://www.alliednews.com,Italy
1093,N,Rome,http://allston.wickedlocal.com,Italy
1094,N,Rome,https://www.amny.com,Italy
1095,N,Rome,https://www.amarillo.com,Italy
1096,N,Rome,https://www.americanmediainc.com,Italy
1097,N,Rome,http://americanmilitarynews.com,Italy
1098,N,Rome,https://www.americanpress.com,Italy
1099,N,Rome,http://www.amestrib.com,Italy
1100,Y,Rome,https://www.adn.com,Italy
1101,N,Rome,https://www.anchoragepress.com,Italy
1102,N,Rome,https://www.andovertownsman.com,Italy
1103,N,Rome,http://www.apg-wi.com,Italy
1104,N,Rome,https://www.apgwest.com,Italy
1105,Y,Rome,https://www.appeal-democrat.com,Italy
1106,N,Rome,https://www.northfulton.com,Italy
1107,N,Rome,https://www.argus-press.com,Italy
1108,N,Rome,https://tucson.com,Italy
1109,N,Rome,https://azdailysun.com,Italy
1110,Y,Leipzig,https://5newsonline.com,Germany
1111,Y,Leipzig,https://www.99acres.com,Germany
1112,N,Leipzig,https://www.aberdeennews.com,Germany
1113,N,Leipzig,http://abington.wickedlocal.com,Germany
1114,N,Leipzig,https://www.dailyiowegian.com,Germany
1115,N,Leipzig,http://agcanada.com,Germany
1116,N,Leipzig,https://agdealer.com,Germany
1117,Y,Leipzig,http://www.agrinews-pubs.com,Germany
1118,Y,Leipzig,https://www.agupdate.com,Germany
1119,Y,Leipzig,http://www.ahwatukee.com,Germany
1120,Y,Leipzig,https://www.aikenstandard.com,Germany
1121,N,Leipzig,http://www.aimmediatexas.com,Germany
1122,N,Leipzig,http://www.airthinx.io,Germany
1123,N,Leipzig,https://democratherald.com,Germany
1124,N,Leipzig,http://albertafarmexpress.ca,Germany
1125,Y,Leipzig,http://www.aledotimesrecord.com,Germany
1126,N,Leipzig,https://www.alicetx.com,Germany
1127,N,Leipzig,http://www.alliancetimes.com,Germany
1128,N,Leipzig,https://www.alliednews.com,Germany
1129,N,Leipzig,http://allston.wickedlocal.com,Germany
1130,N,Leipzig,https://www.amny.com,Germany
1131,N,Leipzig,https://www.amarillo.com,Germany
1132,N,Leipzig,https://www.americanmediainc.com,Germany
1133,N,Leipzig,http://americanmilitarynews.com,Germany
1134,N,Leipzig,https://www.americanpress.com,Germany
1135,N,Leipzig,http://www.amestrib.com,Germany
1136,Y,Leipzig,https://www.adn.com,Germany
1137,N,Leipzig,https://www.anchoragepress.com,Germany
1138,N,Leipzig,https://www.andovertownsman.com,Germany
1139,N,Leipzig,http://www.apg-wi.com,Germany
1140,N,Leipzig,https://www.apgwest.com,Germany
1141,Y,Leipzig,https://www.appeal-democrat.com,Germany
1142,N,Leipzig,https://www.northfulton.com,Germany
1143,N,Leipzig,https://www.argus-press.com,Germany
1144,N,Leipzig,https://tucson.com,Germany
1145,N,Leipzig,https://azdailysun.com,Germany
1146,Y,Auckland,https://5newsonline.com,New Zealand
1147,Y,Auckland,https://www.99acres.com,New Zealand
1148,Y,Auckland,https://www.aberdeennews.com,New Zealand
1149,Y,Auckland,http://abington.wickedlocal.com,New Zealand
1150,Y,Auckland,https://www.dailyiowegian.com,New Zealand
1151,Y,Auckland,http://agcanada.com,New Zealand
1152,Y,Auckland,https://agdealer.com,New Zealand
1153,Y,Auckland,http://www.agrinews-pubs.com,New Zealand
1154,Y,Auckland,https://www.agupdate.com,New Zealand
1155,Y,Auckland,http://www.ahwatukee.com,New Zealand
1156,Y,Auckland,https://www.aikenstandard.com,New Zealand
1157,Y,Auckland,http://www.aimmediatexas.com,New Zealand
1158,N,Auckland,http://www.airthinx.io,New Zealand
1159,N,Auckland,https://democratherald.com,New Zealand
1160,N,Auckland,http://albertafarmexpress.ca,New Zealand
1161,Y,Auckland,http://www.aledotimesrecord.com,New Zealand
1162,Y,Auckland,https://www.alicetx.com,New Zealand
1163,Y,Auckland,http://www.alliancetimes.com,New Zealand
1164,Y,Auckland,https://www.alliednews.com,New Zealand
1165,Y,Auckland,http://allston.wickedlocal.com,New Zealand
1166,Y,Auckland,https://www.amny.com,New Zealand
1167,Y,Auckland,https://www.amarillo.com,New Zealand
1168,Y,Auckland,https://www.americanmediainc.com,New Zealand
1169,Y,Auckland,http://americanmilitarynews.com,New Zealand
1170,Y,Auckland,https://www.americanpress.com,New Zealand
1171,Y,Auckland,http://www.amestrib.com,New Zealand
1172,Y,Auckland,https://www.adn.com,New Zealand
1173,Y,Auckland,https://www.anchoragepress.com,New Zealand
1174,Y,Auckland,https://www.andovertownsman.com,New Zealand
1175,Y,Auckland,http://www.apg-wi.com,New Zealand
1176,Y,Auckland,https://www.apgwest.com,New Zealand
1177,Y,Auckland,https://www.appeal-democrat.com,New Zealand
1178,Y,Auckland,https://www.northfulton.com,New Zealand
1179,Y,Auckland,https://www.argus-press.com,New Zealand
1180,Y,Auckland,https://tucson.com,New Zealand
1181,Y,Auckland,https://azdailysun.com,New Zealand
1182,Y,Honolulu,https://5newsonline.com,United States
1183,Y,Honolulu,https://www.99acres.com,United States
1184,Y,Honolulu,https://www.aberdeennews.com,United States
1185,Y,Honolulu,http://abington.wickedlocal.com,United States
1186,Y,Honolulu,https://www.dailyiowegian.com,United States
1187,Y,Honolulu,http://agcanada.com,United States
1188,Y,Honolulu,https://agdealer.com,United States
1189,Y,Honolulu,http://www.agrinews-pubs.com,United States
1190,Y,Honolulu,https://www.agupdate.com,United States
1191,Y,Honolulu,http://www.ahwatukee.com,United States
1192,Y,Honolulu,https://www.aikenstandard.com,United States
1193,Y,Honolulu,http://www.aimmediatexas.com,United States
1194,N,Honolulu,http://www.airthinx.io,United States
1195,N,Honolulu,https://democratherald.com,United States
1196,N,Honolulu,http://albertafarmexpress.ca,United States
1197,Y,Honolulu,http://www.aledotimesrecord.com,United States
1198,Y,Honolulu,https://www.alicetx.com,United States
1199,Y,Honolulu,http://www.alliancetimes.com,United States
1200,Y,Honolulu,https://www.alliednews.com,United States
1201,Y,Honolulu,http://allston.wickedlocal.com,United States
1202,Y,Honolulu,https://www.amny.com,United States
1203,Y,Honolulu,https://www.amarillo.com,United States
1204,Y,Honolulu,https://www.americanmediainc.com,United States
1205,Y,Honolulu,http://americanmilitarynews.com,United States
1206,Y,Honolulu,https://www.americanpress.com,United States
1207,Y,Honolulu,http://www.amestrib.com,United States
1208,Y,Honolulu,https://www.adn.com,United States
1209,Y,Honolulu,https://www.anchoragepress.com,United States
1210,Y,Honolulu,https://www.andovertownsman.com,United States
1211,Y,Honolulu,http://www.apg-wi.com,United States
1212,Y,Honolulu,https://www.apgwest.com,United States
1213,Y,Honolulu,https://www.appeal-democrat.com,United States
1214,Y,Honolulu,https://www.northfulton.com,United States
1215,Y,Honolulu,https://www.argus-press.com,United States
1216,Y,Honolulu,https://tucson.com,United States
1217,Y,Honolulu,https://azdailysun.com,United States
1218,Y,Hong Kong,https://5newsonline.com,China
1219,Y,Hong Kong,https://www.99acres.com,China
1220,Y,Hong Kong,https://www.aberdeennews.com,China
1221,Y,Hong Kong,http://abington.wickedlocal.com,China
1222,Y,Hong Kong,https://www.dailyiowegian.com,China
1223,Y,Hong Kong,http://agcanada.com,China
1224,Y,Hong Kong,https://agdealer.com,China
1225,Y,Hong Kong,http://www.agrinews-pubs.com,China
1226,Y,Hong Kong,https://www.agupdate.com,China
1227,Y,Hong Kong,http://www.ahwatukee.com,China
1228,Y,Hong Kong,https://www.aikenstandard.com,China
1229,Y,Hong Kong,http://www.aimmediatexas.com,China
1230,N,Hong Kong,http://www.airthinx.io,China
1231,N,Hong Kong,https://democratherald.com,China
1232,N,Hong Kong,http://albertafarmexpress.ca,China
1233,Y,Hong Kong,http://www.aledotimesrecord.com,China
1234,Y,Hong Kong,https://www.alicetx.com,China
1235,Y,Hong Kong,http://www.alliancetimes.com,China
1236,Y,Hong Kong,https://www.alliednews.com,China
1237,Y,Hong Kong,http://allston.wickedlocal.com,China
1238,Y,Hong Kong,https://www.amny.com,China
1239,Y,Hong Kong,https://www.amarillo.com,China
1240,Y,Hong Kong,https://www.americanmediainc.com,China
1241,Y,Hong Kong,http://americanmilitarynews.com,China
1242,Y,Hong Kong,https://www.americanpress.com,China
1243,Y,Hong Kong,http://www.amestrib.com,China
1244,Y,Hong Kong,https://www.adn.com,China
1245,Y,Hong Kong,https://www.anchoragepress.com,China
1246,Y,Hong Kong,https://www.andovertownsman.com,China
1247,Y,Hong Kong,http://www.apg-wi.com,China
1248,Y,Hong Kong,https://www.apgwest.com,China
1249,Y,Hong Kong,https://www.appeal-democrat.com,China
1250,Y,Hong Kong,https://www.northfulton.com,China
1251,Y,Hong Kong,https://www.argus-press.com,China
1252,Y,Hong Kong,https://tucson.com,China
1253,Y,Hong Kong,https://azdailysun.com,China
1254,Y,Tel Aviv,https://5newsonline.com,Israel
1255,Y,Tel Aviv,https://www.99acres.com,Israel
1256,Y,Tel Aviv,https://www.aberdeennews.com,Israel
1257,Y,Tel Aviv,http://abington.wickedlocal.com,Israel
1258,Y,Tel Aviv,https://www.dailyiowegian.com,Israel
1259,Y,Tel Aviv,http://agcanada.com,Israel
1260,Y,Tel Aviv,https://agdealer.com,Israel
1261,Y,Tel Aviv,http://www.agrinews-pubs.com,Israel
1262,Y,Tel Aviv,https://www.agupdate.com,Israel
1263,Y,Tel Aviv,http://www.ahwatukee.com,Israel
1264,Y,Tel Aviv,https://www.aikenstandard.com,Israel
1265,Y,Tel Aviv,http://www.aimmediatexas.com,Israel
1266,N,Tel Aviv,http://www.airthinx.io,Israel
1267,N,Tel Aviv,https://democratherald.com,Israel
1268,N,Tel Aviv,http://albertafarmexpress.ca,Israel
1269,Y,Tel Aviv,http://www.aledotimesrecord.com,Israel
1270,Y,Tel Aviv,https://www.alicetx.com,Israel
1271,Y,Tel Aviv,http://www.alliancetimes.com,Israel
1272,Y,Tel Aviv,https://www.alliednews.com,Israel
1273,Y,Tel Aviv,http://allston.wickedlocal.com,Israel
1274,Y,Tel Aviv,https://www.amny.com,Israel
1275,Y,Tel Aviv,https://www.amarillo.com,Israel
1276,Y,Tel Aviv,https://www.americanmediainc.com,Israel
1277,Y,Tel Aviv,http://americanmilitarynews.com,Israel
1278,Y,Tel Aviv,https://www.americanpress.com,Israel
1279,Y,Tel Aviv,http://www.amestrib.com,Israel
1280,Y,Tel Aviv,https://www.adn.com,Israel
1281,Y,Tel Aviv,https://www.anchoragepress.com,Israel
1282,Y,Tel Aviv,https://www.andovertownsman.com,Israel
1283,Y,Tel Aviv,http://www.apg-wi.com,Israel
1284,Y,Tel Aviv,https://www.apgwest.com,Israel
1285,Y,Tel Aviv,https://www.appeal-democrat.com,Israel
1286,Y,Tel Aviv,https://www.northfulton.com,Israel
1287,Y,Tel Aviv,https://www.argus-press.com,Israel
1288,Y,Tel Aviv,https://tucson.com,Israel
1289,Y,Tel Aviv,https://azdailysun.com,Israel
1290,Y,Jakarta,https://5newsonline.com,Indonesia
1291,Y,Jakarta,https://www.99acres.com,Indonesia
1292,Y,Jakarta,https://www.aberdeennews.com,Indonesia
1293,Y,Jakarta,http://abington.wickedlocal.com,Indonesia
1294,Y,Jakarta,https://www.dailyiowegian.com,Indonesia
1295,Y,Jakarta,http://agcanada.com,Indonesia
1296,Y,Jakarta,https://agdealer.com,Indonesia
1297,Y,Jakarta,http://www.agrinews-pubs.com,Indonesia
1298,Y,Jakarta,https://www.agupdate.com,Indonesia
1299,Y,Jakarta,http://www.ahwatukee.com,Indonesia
1300,Y,Jakarta,https://www.aikenstandard.com,Indonesia
1301,Y,Jakarta,http://www.aimmediatexas.com,Indonesia
1302,N,Jakarta,http://www.airthinx.io,Indonesia
1303,N,Jakarta,https://democratherald.com,Indonesia
1304,N,Jakarta,http://albertafarmexpress.ca,Indonesia
1305,Y,Jakarta,http://www.aledotimesrecord.com,Indonesia
1306,Y,Jakarta,https://www.alicetx.com,Indonesia
1307,Y,Jakarta,http://www.alliancetimes.com,Indonesia
1308,Y,Jakarta,https://www.amarillo.com,Indonesia
1309,Y,Jakarta,https://www.americanmediainc.com,Indonesia
1310,Y,Jakarta,http://americanmilitarynews.com,Indonesia
1311,Y,Jakarta,https://www.americanpress.com,Indonesia
1312,Y,Jakarta,http://www.amestrib.com,Indonesia
1313,Y,Jakarta,https://www.adn.com,Indonesia
1314,Y,Jakarta,https://www.anchoragepress.com,Indonesia
1315,Y,Jakarta,https://www.andovertownsman.com,Indonesia
1316,Y,Jakarta,http://www.apg-wi.com,Indonesia
1317,Y,Jakarta,https://www.apgwest.com,Indonesia
1318,Y,Jakarta,https://www.appeal-democrat.com,Indonesia
1319,Y,Jakarta,https://www.northfulton.com,Indonesia
1320,Y,Jakarta,https://www.argus-press.com,Indonesia
1321,Y,Jakarta,https://tucson.com,Indonesia
1322,Y,Jakarta,https://azdailysun.com,Indonesia
1323,Y,Seoul,https://5newsonline.com,South Korea
1324,Y,Seoul,https://www.99acres.com,South Korea
1325,Y,Seoul,https://www.aberdeennews.com,South Korea
1326,Y,Seoul,http://abington.wickedlocal.com,South Korea
1327,Y,Seoul,https://www.dailyiowegian.com,South Korea
1328,Y,Seoul,http://agcanada.com,South Korea
1329,Y,Seoul,https://agdealer.com,South Korea
1330,Y,Seoul,http://www.agrinews-pubs.com,South Korea
1331,Y,Seoul,https://www.agupdate.com,South Korea
1332,Y,Seoul,http://www.ahwatukee.com,South Korea
1333,Y,Seoul,https://www.aikenstandard.com,South Korea
1334,Y,Seoul,http://www.aimmediatexas.com,South Korea
1335,N,Seoul,http://www.airthinx.io,South Korea
1336,N,Seoul,https://democratherald.com,South Korea
1337,N,Seoul,http://albertafarmexpress.ca,South Korea
1338,Y,Seoul,http://www.aledotimesrecord.com,South Korea
1339,Y,Seoul,https://www.alicetx.com,South Korea
1340,Y,Seoul,http://www.alliancetimes.com,South Korea
1341,Y,Seoul,https://www.alliednews.com,South Korea
1342,Y,Seoul,http://allston.wickedlocal.com,South Korea
1343,Y,Seoul,https://www.amny.com,South Korea
1344,Y,Seoul,https://www.amarillo.com,South Korea
1345,Y,Seoul,https://www.americanmediainc.com,South Korea
1346,Y,Seoul,http://americanmilitarynews.com,South Korea
1347,Y,Seoul,https://www.americanpress.com,South Korea
1348,Y,Seoul,http://www.amestrib.com,South Korea
1349,Y,Seoul,https://www.adn.com,South Korea
1350,Y,Seoul,https://www.anchoragepress.com,South Korea
1351,Y,Seoul,https://www.andovertownsman.com,South Korea
1352,Y,Seoul,http://www.apg-wi.com,South Korea
1353,Y,Seoul,https://www.apgwest.com,South Korea
1354,Y,Seoul,https://www.appeal-democrat.com,South Korea
1355,Y,Seoul,https://www.northfulton.com,South Korea
1356,Y,Seoul,https://www.argus-press.com,South Korea
1357,Y,Seoul,https://tucson.com,South Korea
1358,Y,Seoul,https://azdailysun.com,South Korea
1359,Y,New Delhi,https://5newsonline.com,India
1360,Y,New Delhi,https://www.99acres.com,India
1361,Y,New Delhi,https://www.aberdeennews.com,India
1362,Y,New Delhi,http://abington.wickedlocal.com,India
1363,Y,New Delhi,https://www.dailyiowegian.com,India
1364,Y,New Delhi,http://agcanada.com,India
1365,Y,New Delhi,https://agdealer.com,India
1366,Y,New Delhi,http://www.agrinews-pubs.com,India
1367,Y,New Delhi,https://www.agupdate.com,India
1368,Y,New Delhi,http://www.ahwatukee.com,India
1369,Y,New Delhi,https://www.aikenstandard.com,India
1370,Y,New Delhi,http://www.aimmediatexas.com,India
1371,N,New Delhi,http://www.airthinx.io,India
1372,N,New Delhi,https://democratherald.com,India
1373,N,New Delhi,http://albertafarmexpress.ca,India
1374,Y,New Delhi,http://www.aledotimesrecord.com,India
1375,Y,New Delhi,https://www.alicetx.com,India
1376,Y,New Delhi,http://www.alliancetimes.com,India
1377,Y,New Delhi,https://www.alliednews.com,India
1378,Y,New Delhi,http://allston.wickedlocal.com,India
1379,Y,New Delhi,https://www.amny.com,India
1380,Y,New Delhi,https://www.amarillo.com,India
1381,Y,New Delhi,https://www.americanmediainc.com,India
1382,Y,New Delhi,http://americanmilitarynews.com,India
1383,Y,New Delhi,https://www.americanpress.com,India
1384,Y,New Delhi,http://www.amestrib.com,India
1385,Y,New Delhi,https://www.adn.com,India
1386,Y,New Delhi,https://www.anchoragepress.com,India
1387,Y,New Delhi,https://www.andovertownsman.com,India
1388,Y,New Delhi,http://www.apg-wi.com,India
1389,Y,New Delhi,https://www.apgwest.com,India
1390,Y,New Delhi,https://www.appeal-democrat.com,India
1391,Y,New Delhi,https://www.northfulton.com,India
1392,Y,New Delhi,https://www.argus-press.com,India
1393,Y,New Delhi,https://tucson.com,India
1394,Y,New Delhi,https://azdailysun.com,India
1395,Y,Buenos Aires,https://5newsonline.com,Argentina
1396,Y,Buenos Aires,https://www.99acres.com,Argentina
1397,Y,Buenos Aires,https://www.aberdeennews.com,Argentina
1398,Y,Buenos Aires,http://abington.wickedlocal.com,Argentina
1399,Y,Buenos Aires,https://www.dailyiowegian.com,Argentina
1400,Y,Buenos Aires,http://agcanada.com,Argentina
1401,Y,Buenos Aires,https://agdealer.com,Argentina
1402,Y,Buenos Aires,http://www.agrinews-pubs.com,Argentina
1403,Y,Buenos Aires,https://www.agupdate.com,Argentina
1404,Y,Buenos Aires,http://www.ahwatukee.com,Argentina
1405,Y,Buenos Aires,https://www.aikenstandard.com,Argentina
1406,Y,Buenos Aires,http://www.aimmediatexas.com,Argentina
1407,N,Buenos Aires,http://www.airthinx.io,Argentina
1408,N,Buenos Aires,https://democratherald.com,Argentina
1409,N,Buenos Aires,http://albertafarmexpress.ca,Argentina
1410,Y,Buenos Aires,http://www.aledotimesrecord.com,Argentina
1411,Y,Buenos Aires,https://www.alicetx.com,Argentina
1412,Y,Buenos Aires,http://www.alliancetimes.com,Argentina
1413,Y,Buenos Aires,https://www.alliednews.com,Argentina
1414,Y,Buenos Aires,http://allston.wickedlocal.com,Argentina
1415,Y,Buenos Aires,https://www.amny.com,Argentina
1416,Y,Buenos Aires,https://www.amarillo.com,Argentina
1417,Y,Buenos Aires,https://www.americanmediainc.com,Argentina
1418,Y,Buenos Aires,http://americanmilitarynews.com,Argentina
1419,Y,Buenos Aires,https://www.americanpress.com,Argentina
1420,Y,Buenos Aires,http://www.amestrib.com,Argentina
1421,Y,Buenos Aires,https://www.adn.com,Argentina
1422,Y,Buenos Aires,https://www.anchoragepress.com,Argentina
1423,Y,Buenos Aires,https://www.andovertownsman.com,Argentina
1424,Y,Buenos Aires,http://www.apg-wi.com,Argentina
1425,Y,Buenos Aires,https://www.apgwest.com,Argentina
1426,Y,Buenos Aires,https://www.appeal-democrat.com,Argentina
1427,Y,Buenos Aires,https://www.northfulton.com,Argentina
1428,Y,Buenos Aires,https://www.argus-press.com,Argentina
1429,Y,Buenos Aires,https://tucson.com,Argentina
1430,Y,Buenos Aires,https://azdailysun.com,Argentina
1431,Y,Paris,https://5newsonline.com,France
1432,Y,Paris,https://www.99acres.com,France
1433,N,Paris,https://www.aberdeennews.com,France
1434,N,Paris,http://abington.wickedlocal.com,France
1435,N,Paris,https://www.dailyiowegian.com,France
1436,N,Paris,http://agcanada.com,France
1437,N,Paris,https://agdealer.com,France
1438,Y,Paris,http://www.agrinews-pubs.com,France
1439,Y,Paris,https://www.agupdate.com,France
1440,Y,Paris,http://www.ahwatukee.com,France
1441,Y,Paris,https://www.aikenstandard.com,France
1442,Y,Paris,http://www.aimmediatexas.com,France
1443,N,Paris,http://www.airthinx.io,France
1444,N,Paris,https://democratherald.com,France
1445,N,Paris,http://albertafarmexpress.ca,France
1446,Y,Paris,http://www.aledotimesrecord.com,France
1447,N,Paris,https://www.alicetx.com,France
1448,N,Paris,http://www.alliancetimes.com,France
1449,N,Paris,https://www.alliednews.com,France
1450,N,Paris,http://allston.wickedlocal.com,France
1451,N,Paris,https://www.amny.com,France
1452,N,Paris,https://www.amarillo.com,France
1453,N,Paris,https://www.americanmediainc.com,France
1454,N,Paris,http://americanmilitarynews.com,France
1455,N,Paris,https://www.americanpress.com,France
1456,N,Paris,http://www.amestrib.com,France
1457,Y,Paris,https://www.adn.com,France
1458,N,Paris,https://www.anchoragepress.com,France
1459,N,Paris,https://www.andovertownsman.com,France
1460,N,Paris,http://www.apg-wi.com,France
1461,N,Paris,https://www.apgwest.com,France
1462,Y,Paris,https://www.appeal-democrat.com,France
1463,N,Paris,https://www.northfulton.com,France
1464,N,Paris,https://www.argus-press.com,France
1465,N,Paris,https://tucson.com,France
1466,N,Paris,https://azdailysun.com,France
1467,N,Beijing,https://5newsonline.com,China
1468,Y,Beijing,https://www.99acres.com,China
1469,Y,Beijing,https://www.aberdeennews.com,China
1470,Y,Beijing,http://abington.wickedlocal.com,China
1471,Y,Beijing,https://www.dailyiowegian.com,China
1472,N,Beijing,http://agcanada.com,China
1473,N,Beijing,https://agdealer.com,China
1474,Y,Beijing,http://www.agrinews-pubs.com,China
1475,Y,Beijing,https://www.agupdate.com,China
1476,Y,Beijing,http://www.ahwatukee.com,China
1477,Y,Beijing,https://www.aikenstandard.com,China
1478,Y,Beijing,http://www.aimmediatexas.com,China
1479,N,Beijing,http://www.airthinx.io,China
1480,N,Beijing,https://democratherald.com,China
1481,N,Beijing,http://albertafarmexpress.ca,China
1482,Y,Beijing,http://www.aledotimesrecord.com,China
1483,Y,Beijing,https://www.alicetx.com,China
1484,N,Beijing,http://www.alliancetimes.com,China
1485,Y,Beijing,https://www.alliednews.com,China
1486,Y,Beijing,http://allston.wickedlocal.com,China
1487,Y,Beijing,https://www.amny.com,China
1488,Y,Beijing,https://www.amarillo.com,China
1489,Y,Beijing,https://www.americanmediainc.com,China
1490,Y,Beijing,http://americanmilitarynews.com,China
1491,Y,Beijing,https://www.americanpress.com,China
1492,Y,Beijing,http://www.amestrib.com,China
1493,Y,Beijing,https://www.adn.com,China
1494,Y,Beijing,https://www.anchoragepress.com,China
1495,Y,Beijing,https://www.andovertownsman.com,China
1496,Y,Beijing,http://www.apg-wi.com,China
1497,Y,Beijing,https://www.apgwest.com,China
1498,Y,Beijing,https://www.appeal-democrat.com,China
1499,Y,Beijing,https://www.northfulton.com,China
1500,Y,Beijing,https://www.argus-press.com,China
1501,N,Beijing,https://tucson.com,China
1502,Y,Beijing,https://azdailysun.com,China
1503,Y,São Paulo,https://www.99acres.com,
1504,Y,São Paulo,https://www.aberdeennews.com,
1505,Y,São Paulo,http://abington.wickedlocal.com,
1506,Y,São Paulo,https://www.dailyiowegian.com,
1507,N,São Paulo,http://agcanada.com,
1508,N,São Paulo,https://agdealer.com,
1509,Y,São Paulo,http://www.agrinews-pubs.com,
1510,Y,São Paulo,https://www.agupdate.com,
1511,Y,São Paulo,http://www.ahwatukee.com,
1512,Y,São Paulo,https://www.aikenstandard.com,
1513,Y,São Paulo,http://www.aimmediatexas.com,
1514,N,São Paulo,http://www.airthinx.io,
1515,N,São Paulo,https://democratherald.com,
1516,N,São Paulo,http://albertafarmexpress.ca,
1517,Y,São Paulo,http://www.aledotimesrecord.com,
1518,Y,São Paulo,https://www.alicetx.com,
1519,Y,São Paulo,http://www.alliancetimes.com,
1520,Y,São Paulo,https://www.alliednews.com,
1521,Y,São Paulo,http://allston.wickedlocal.com,
1522,Y,São Paulo,https://www.amny.com,
1523,Y,São Paulo,https://www.amarillo.com,
1524,Y,São Paulo,https://www.americanmediainc.com,
1525,Y,São Paulo,http://americanmilitarynews.com,
1526,Y,São Paulo,https://www.americanpress.com,
1527,Y,São Paulo,http://www.amestrib.com,
1528,Y,São Paulo,https://www.adn.com,
1529,Y,São Paulo,https://www.anchoragepress.com,
1530,Y,São Paulo,https://www.andovertownsman.com,
1531,Y,São Paulo,http://www.apg-wi.com,
1532,Y,São Paulo,https://www.apgwest.com,
1533,Y,São Paulo,https://www.appeal-democrat.com,
1534,Y,São Paulo,https://www.northfulton.com,
1535,Y,São Paulo,https://www.argus-press.com,
1536,Y,São Paulo,https://tucson.com,
1537,Y,São Paulo,https://azdailysun.com,
1538,,,,
1539,,,,
1540,,,,
1541,,,,
1542,,,,
1543,,,,
1544,,,,
1545,,,,
1546,,,,
1547,,,,
1548,,,,
1549,,,,
1550,,,,
1551,,,,
1552,,,,
1553,,,,
1554,,,,
1555,,,,
1556,,,,
1557,,,,
1558,,,,
1559,,,,
1560,,,,
1561,,,,
1562,,,,
1563,,,,
1564,,,,
1565,,,,
1566,,,,
1567,,,,
1568,,,,
1569,,,,
1570,,,,
1571,,,,
1572,,,,
1573,,,,
1574,,,,
1575,,,,
1576,,,,
1577,,,,
1578,,,,
1579,,,,
1580,,,,
1581,,,,
1582,,,,
1583,,,,
1584,,,,
1585,,,,
1586,,,,
1587,,,,
1588,,,,
1589,,,,
1590,,,,
1591,,,,
1592,,,,
1593,,,,
1594,,,,
1595,,,,
1596,,,,
1597,,,,
1598,,,,
1599,,,,
1600,,,,
1601,,,,
1602,,,,
1603,,,,
1604,,,,
1605,,,,
1606,,,,
1607,,,,
1608,,,,
1609,,,,
1610,,,,
1611,,,,
1612,,,,
1613,,,,
1614,,,,
1615,,,,
1616,,,,
1617,,,,
1618,,,,
1619,,,,
1620,,,,
1621,,,,
1622,,,,
1623,,,,
1624,,,,
1625,,,,
1626,,,,
1627,,,,
1628,,,,
1629,,,,
1630,,,,
1631,,,,
1632,,,,
1633,,,,
1634,,,,
1635,,,,
1636,,,,
1637,,,,
1638,,,,
1639,,,,
1640,,,,
1641,,,,
1642,,,,
1643,,,,
1644,,,,
1645,,,,
1646,,,,
1647,,,,
1648,,,,
1649,,,,
1650,,,,
1651,,,,
1652,,,,
1653,,,,
1654,,,,
1655,,,,
1656,,,,
1657,,,,
1658,,,,
1659,,,,
1660,,,,
1661,,,,
1662,,,,
1663,,,,
1664,,,,
1665,,,,
1666,,,,
1667,,,,
1668,,,,
1669,,,,
1670,,,,
1671,,,,
1672,,,,
1673,,,,
1674,,,,
1675,,,,
1676,,,,
1677,,,,
1678,,,,
1679,,,,
1680,,,,
1681,,,,
1682,,,,
1683,,,,
1684,,,,
1685,,,,
1686,,,,
1687,,,,
1688,,,,
1689,,,,
1690,,,,
1691,,,,
1692,,,,
1693,,,,
1694,,,,
1695,,,,
1696,,,,
1697,,,,
1698,,,,
1699,,,,
1700,,,,
1701,,,,
1702,,,,
1703,,,,
1704,,,,
1705,,,,
1706,,,,
1707,,,,
1708,,,,
1709,,,,
1710,,,,
1711,,,,
1712,,,,
1713,,,,
1714,,,,
1715,,,,
1716,,,,
1717,,,,
1718,,,,
1719,,,,
1720,,,,
1721,,,,
1722,,,,
1723,,,,
1724,,,,
1725,,,,
1726,,,,
1727,,,,
1728,,,,
1729,,,,
1730,,,,
1731,,,,
1732,,,,
1733,,,,
1734,,,,
1735,,,,
1736,,,,
1737,,,,
1738,,,,
1739,,,,
1740,,,,
1741,,,,
1742,,,,
1743,,,,
1744,,,,
1745,,,,
1746,,,,
1747,,,,
1748,,,,
1749,,,,
1750,,,,
1751,,,,
1752,,,,
1753,,,,
1754,,,,
1755,,,,
1756,,,,
1757,,,,
1758,,,,
1759,,,,
1760,,,,
1761,,,,
1762,,,,
1763,,,,
1764,,,,
1765,,,,
1766,,,,
1767,,,,
1768,,,,
